annee,Num_Acc,num_veh
2009,200900032271,Z01
2009,200900032277,Z01
2009,200900032287,Z01
2009,200900032302,Z01
2009,200900032303,Z01
2009,200900032307,Z01
2009,200900032320,Z01
2009,200900032367,Z01
2009,200900032375,Z01
2009,200900032382,Z01
2009,200900032389,Z01
2009,200900032401,Z01
2009,200900032406,Z01
2009,200900032408,Z01
2009,200900032499,Z01
2009,200900032500,Z01
2009,200900032504,A01
2009,200900032552,Z01
2009,200900032562,Z01
2009,200900032583,Z01
2009,200900032591,Z01
2009,200900032672,Z01
2009,200900032709,Z01
2009,200900032712,Z01
2009,200900032713,Z01
2009,200900032743,Z01
2009,200900032746,Z01
2009,200900032748,Z01
2009,200900032783,Z01
2009,200900032792,Z01
2009,200900032811,Z01
2009,200900032813,Z01
2009,200900032829,Z01
2009,200900032877,Z01
2009,200900032880,Z01
2009,200900032925,Z01
2009,200900033077,A01
2009,200900033204,Z01
2009,200900033212,A01
2009,200900033443,Z01
2009,200900033465,A01
2009,200900033517,B01
2009,200900033545,D01
2009,200900033651,B01
2009,200900033672,A01
2009,200900033953,A01
2009,200900033956,A01
2009,200900033969,B01
2009,200900033975,A01
2009,200900033993,A01
2009,200900034008,A01
2009,200900034111,A01
2009,200900034148,B01
2009,200900034174,A01
2009,200900034238,A01
2009,200900034320,A01
2009,200900034372,A01
2009,200900034374,A01
2009,200900034447,A01
2009,200900034527,A01
2009,200900034536,A01
2009,200900034585,A01
2009,200900034587,B01
2009,200900034637,A01
2009,200900034690,A01
2009,200900034817,B01
2009,200900034838,A01
2009,200900034926,Z01
2009,200900034935,Z01
2009,200900034938,Z01
2009,200900035025,A01
2009,200900035044,B01
2009,200900035060,B02
2009,200900035219,A01
2009,200900035221,C01
2009,200900035274,A01
2009,200900035355,A01
2009,200900035524,B01
2009,200900035564,C01
2009,200900035564,D01
2009,200900035605,A01
2009,200900035722,A01
2009,200900035744,C01
2009,200900035795,B01
2009,200900035810,A01
2009,200900035930,B02
2009,200900036097,B01
2009,200900036207,A01
2009,200900036223,A01
2009,200900036301,B01
2009,200900036325,B01
2009,200900036363,A01
2009,200900036401,B01
2009,200900036425,A01
2009,200900036438,A01
2009,200900036439,C01
2009,200900036459,B01
2009,200900036479,A01
2009,200900036585,A01
2009,200900036663,A01
2009,200900036838,B01
2009,200900036856,C01
2009,200900036934,A01
2009,200900037123,A01
2009,200900037131,A01
2009,200900037184,C01
2009,200900037473,A01
2009,200900037616,Z01
2009,200900037629,B01
2009,200900037675,B01
2009,200900037694,Z01
2009,200900037718,B01
2009,200900037741,A01
2009,200900037772,A01
2009,200900037795,A01
2009,200900037825,B01
2009,200900037972,Z01
2009,200900038190,B01
2009,200900038227,A01
2009,200900038268,Z01
2009,200900038362,A01
2009,200900038496,A01
2009,200900038596,A01
2009,200900038599,X01
2009,200900038653,A01
2009,200900038737,A01
2009,200900038795,B01
2009,200900038921,A01
2009,200900038922,A01
2009,200900038947,A01
2009,200900038968,A01
2009,200900039048,A01
2009,200900039139,A02
2009,200900039153,A01
2009,200900039429,A01
2009,200900040316,A01
2009,200900040462,A01
2009,200900040519,A01
2009,200900040534,A01
2009,200900040601,Z01
2009,200900040627,Z01
2009,200900040670,Z01
2009,200900040672,Z01
2009,200900040722,Z01
2009,200900040729,Z01
2009,200900040772,Z01
2009,200900040809,Z01
2009,200900040811,Z01
2009,200900040838,Z01
2009,200900040843,Z01
2009,200900040873,Z01
2009,200900040921,Z01
2009,200900040931,Z01
2009,200900040952,Z01
2009,200900041007,Z01
2009,200900041019,Z01
2009,200900041020,Z01
2009,200900041036,Z01
2009,200900041057,Z01
2009,200900041098,Z01
2009,200900041127,Z01
2009,200900041167,Z01
2009,200900041186,Z01
2009,200900041195,Z01
2009,200900041196,Z01
2009,200900041319,B01
2009,200900041355,A01
2009,200900041424,A01
2009,200900041444,A01
2009,200900041448,A01
2009,200900041465,A01
2009,200900041535,B01
2009,200900041560,A01
2009,200900041566,A01
2009,200900041578,B01
2009,200900041584,A01
2009,200900041594,B01
2009,200900041608,A01
2009,200900041624,C01
2009,200900041626,A01
2009,200900041751,A01
2009,200900041893,B01
2009,200900041895,A01
2009,200900041904,A01
2009,200900042167,B01
2009,200900042173,A01
2009,200900042194,A01
2009,200900042241,A01
2009,200900042331,A01
2009,200900042391,A01
2009,200900042418,A01
2009,200900042444,B01
2009,200900042449,B01
2009,200900042455,A01
2009,200900042491,A01
2009,200900042517,Z01
2009,200900042559,A01
2009,200900042612,Z01
2009,200900042647,A01
2009,200900042798,A01
2009,200900042890,B01
2009,200900042893,A01
2009,200900042900,A01
2009,200900042987,A01
2009,200900043006,A01
2009,200900043016,A01
2009,200900043084,Z01
2009,200900043132,A01
2009,200900043172,Z01
2009,200900043176,A01
2009,200900043204,Z01
2009,200900043309,Z01
2009,200900043327,Z01
2009,200900043346,A01
2009,200900043367,C01
2009,200900043391,B01
2009,200900043428,B01
2009,200900043520,A01
2009,200900043805,D01
2009,200900043830,A01
2009,200900043833,A01
2009,200900043835,B01
2009,200900043971,A01
2009,200900044007,C01
2009,200900044075,B02
2009,200900044171,Z01
2009,200900044311,A01
2009,200900044333,B01
2009,200900044404,B01
2009,200900044449,A01
2009,200900044454,A01
2009,200900044581,A01
2009,200900044651,A01
2009,200900044655,A01
2009,200900044659,B01
2009,200900044665,A01
2009,200900044688,A01
2009,200900044706,A01
2009,200900044735,A01
2009,200900044738,B01
2009,200900044739,A01
2009,200900044744,A01
2009,200900044898,B01
2009,200900044947,A01
2009,200900045050,A01
2009,200900045107,A01
2009,200900045182,Z01
2009,200900045277,C01
2009,200900045299,B01
2009,200900045313,A01
2009,200900045401,Z01
2009,200900045452,B01
2009,200900045684,A01
2009,200900045724,B01
2009,200900045778,A01
2009,200900045789,A01
2009,200900045882,A01
2009,200900046146,A01
2009,200900046162,B01
2009,200900046251,A01
2009,200900046304,Z01
2009,200900046318,A01
2009,200900046371,A01
2009,200900046409,B01
2009,200900046423,A01
2009,200900046427,A01
2009,200900046566,A01
2009,200900046575,A01
2009,200900046689,A01
2009,200900046691,B02
2009,200900046773,B01
2009,200900046785,A01
2009,200900046793,A01
2009,200900046807,C01
2009,200900046814,D01
2009,200900047071,A01
2009,200900047128,A01
2009,200900047222,Z01
2009,200900047266,A01
2009,200900047271,B01
2009,200900047477,A01
2009,200900047512,B01
2009,200900047649,A01
2009,200900047669,A01
2009,200900047689,B01
2009,200900047752,B01
2009,200900047775,Z01
2009,200900047860,B01
2009,200900047872,A01
2009,200900047909,B01
2009,200900047910,B01
2009,200900047915,A01
2009,200900047993,B01
2009,200900047998,A01
2009,200900048067,A01
2009,200900048122,B01
2009,200900048178,A01
2009,200900048207,A01
2009,200900048275,D01
2009,200900048307,A01
2009,200900048313,A01
2009,200900048421,B01
2009,200900048428,A01
2009,200900048436,A01
2009,200900048465,A01
2009,200900048482,A01
2009,200900048484,A01
2009,200900048495,A01
2009,200900048534,B01
2009,200900048539,A01
2009,200900048563,A01
2009,200900048787,A01
2009,200900048849,A01
2009,200900048997,A01
2009,200900049042,A01
2009,200900049054,A01
2009,200900049115,B01
2009,200900049118,A01
2009,200900049122,A01
2009,200900049167,A01
2009,200900049184,A01
2009,200900049221,A01
2009,200900049413,A01
2009,200900049468,B01
2009,200900049485,A01
2009,200900049497,A01
2009,200900049512,A01
2009,200900049525,A01
2009,200900049652,A01
2009,200900049655,A01
2009,200900049690,A01
2009,200900049701,A01
2009,200900049702,A01
2009,200900049802,A01
2009,200900049913,A01
2009,200900049926,A01
2009,200900049932,F02
2009,200900049970,A01
2009,200900050007,A01
2009,200900050147,A01
2009,200900050202,C01
2009,200900050233,B01
2009,200900050268,B01
2009,200900050313,A01
2009,200900050418,B01
2009,200900050422,A01
2009,200900050570,A01
2009,200900050602,A01
2009,200900050654,A01
2009,200900050665,A01
2009,200900050668,A01
2009,200900050738,B01
2009,200900050800,B01
2009,200900050809,A01
2009,200900050896,A01
2009,200900050915,A01
2009,200900051038,C01
2009,200900051056,A01
2009,200900051075,A01
2009,200900051153,A01
2009,200900051189,B01
2009,200900051266,A01
2009,200900051271,B01
2009,200900051279,B01
2009,200900051306,B01
2009,200900051311,B01
2009,200900051378,A01
2009,200900051422,A01
2009,200900051430,A01
2009,200900051464,A01
2009,200900051469,A01
2009,200900051666,A01
2009,200900051671,Z01
2009,200900051740,B01
2009,200900051750,A01
2009,200900051836,A01
2009,200900051911,A01
2009,200900052162,A01
2009,200900052188,A01
2009,200900052296,B01
2009,200900052346,B01
2009,200900052384,C01
2009,200900052394,A01
2009,200900052397,A01
2009,200900052400,A01
2009,200900052412,B01
2009,200900052414,B01
2009,200900052495,A01
2009,200900052515,B01
2009,200900052519,A01
2009,200900052546,A01
2009,200900052547,B01
2009,200900052555,B01
2009,200900052558,D01
2009,200900052565,B01
2009,200900052581,A01
2009,200900052582,B01
2009,200900052608,B01
2009,200900052631,A01
2009,200900052635,B01
2009,200900052637,A01
2009,200900052650,A01
2009,200900052690,A01
2009,200900052735,A01
2009,200900052757,B01
2009,200900052830,B01
2009,200900052868,A01
2009,200900052884,A01
2009,200900052897,D01
2009,200900052898,A01
2009,200900052914,A01
2009,200900052932,A01
2009,200900052936,A01
2009,200900052973,A01
2009,200900052986,A01
2009,200900053007,A01
2009,200900053019,B01
2009,200900053034,A01
2009,200900053047,B01
2009,200900053077,A01
2009,200900053100,B01
2009,200900053167,A01
2009,200900053176,A01
2009,200900053178,A01
2009,200900053269,B01
2009,200900053283,A01
2009,200900053306,A01
2009,200900053358,C01
2009,200900053376,B01
2009,200900053379,B01
2009,200900053390,A01
2009,200900053431,A01
2009,200900053544,B01
2009,200900053678,A01
2009,200900053681,B01
2009,200900053695,A01
2009,200900053705,C01
2009,200900053715,B01
2009,200900053723,A01
2009,200900053798,A01
2009,200900053925,A01
2009,200900053953,A01
2009,200900053968,B01
2009,200900054007,B01
2009,200900054066,Z01
2009,200900054218,A01
2009,200900054307,A01
2009,200900054376,A01
2009,200900054441,B01
2009,200900054495,A01
2009,200900054508,A01
2009,200900054645,B01
2009,200900054705,A01
2009,200900054859,A01
2009,200900054913,A01
2009,200900054959,B01
2009,200900055047,B01
2009,200900055063,A01
2009,200900055073,A01
2009,200900055199,A01
2009,200900055333,A01
2009,200900055356,B02
2009,200900055414,A01
2009,200900055426,Z02
2009,200900055475,B01
2009,200900055514,B02
2009,200900055605,A01
2009,200900055664,A01
2009,200900055671,A01
2009,200900055708,A01
2009,200900055872,A01
2009,200900055895,A01
2009,200900055935,A01
2009,200900055944,A01
2009,200900056083,A01
2009,200900056143,B01
2009,200900056191,A01
2009,200900056197,Z01
2009,200900056200,A01
2009,200900056267,A01
2009,200900056277,B01
2009,200900056326,B01
2009,200900056328,B01
2009,200900056346,A01
2009,200900056428,C01
2009,200900056433,C01
2009,200900056453,A01
2009,200900056476,A01
2009,200900056481,A01
2009,200900056519,A01
2009,200900056618,A01
2009,200900056707,A01
2009,200900056737,A01
2009,200900056873,A01
2009,200900056893,A01
2009,200900056953,B01
2009,200900056955,B01
2009,200900057029,B01
2009,200900057080,A01
2009,200900057083,B01
2009,200900057095,A01
2009,200900057096,A01
2009,200900057116,B01
2009,200900057125,B01
2009,200900057154,B01
2009,200900057157,A01
2009,200900057204,B01
2009,200900057235,A01
2009,200900057241,B01
2009,200900057275,B01
2009,200900057281,A01
2009,200900057302,A01
2009,200900057325,B01
2009,200900057334,B01
2009,200900057339,B01
2009,200900057430,A01
2009,200900057456,A01
2009,200900057474,A01
2009,200900057628,B01
2009,200900057679,A01
2009,200900057703,B01
2009,200900057713,B01
2009,200900057801,A01
2009,200900057815,B01
2009,200900057882,B01
2009,200900057896,B01
2009,200900057906,A01
2009,200900057946,A01
2009,200900057985,A01
2009,200900057988,A01
2009,200900057993,A01
2009,200900058002,A01
2009,200900058007,B01
2009,200900058028,Z01
2009,200900058047,A01
2009,200900058058,A01
2009,200900058059,A01
2009,200900058082,B01
2009,200900058084,B01
2009,200900058103,A01
2009,200900058159,A01
2009,200900058166,B01
2009,200900058180,B01
2009,200900058182,A01
2009,200900058186,B01
2009,200900058211,B01
2009,200900058215,B01
2009,200900058226,A01
2009,200900058233,A01
2009,200900058234,A01
2009,200900058236,A01
2009,200900058239,A01
2009,200900058243,B01
2009,200900058247,B01
2009,200900058251,A01
2009,200900058284,B01
2009,200900058342,A01
2009,200900058367,B01
2009,200900058401,B01
2009,200900058421,A01
2009,200900058424,A01
2009,200900058431,B01
2009,200900058457,B01
2009,200900058458,A01
2009,200900058466,B01
2009,200900058479,A01
2009,200900058490,A01
2009,200900058501,A01
2009,200900058503,B01
2009,200900058612,A01
2009,200900058628,A01
2009,200900058634,A01
2009,200900058643,A01
2009,200900058663,B01
2009,200900058665,A01
2009,200900058701,A01
2009,200900058707,A01
2009,200900058723,A01
2009,200900058761,A01
2009,200900058799,B01
2009,200900058869,A01
2009,200900058918,A01
2009,200900058986,A01
2009,200900058993,A01
2009,200900058995,B01
2009,200900059024,A01
2009,200900059101,A01
2009,200900059126,Z01
2009,200900059195,A01
2009,200900059319,A01
2009,200900059320,A01
2009,200900059383,B01
2009,200900059393,A01
2009,200900059453,B01
2009,200900059474,Z01
2009,200900059483,A01
2009,200900059523,A01
2009,200900059570,A01
2009,200900059589,C01
2009,200900059674,A01
2009,200900059701,B01
2009,200900059765,A01
2009,200900059855,B01
2009,200900059874,A01
2009,200900059934,A01
2009,200900060161,A01
2009,200900060218,A01
2009,200900060267,B01
2009,200900060273,C01
2009,200900060282,X01
2009,200900060291,C01
2009,200900060295,C01
2009,200900060332,A01
2009,200900060348,B01
2009,200900060364,A01
2009,200900060382,B02
2009,200900060408,Z01
2009,200900060477,Z01
2009,200900060497,B01
2009,200900060536,A01
2009,200900060681,Z01
2009,200900060687,B01
2009,200900060718,A01
2009,200900060749,Z01
2009,200900060896,B01
2009,200900060936,B01
2009,200900060946,C01
2009,200900061059,A01
2009,200900061108,A01
2009,200900061144,A01
2009,200900061147,A01
2009,200900061176,B01
2009,200900061177,A01
2009,200900061182,A01
2009,200900061185,B01
2009,200900061289,A01
2009,200900061331,B01
2009,200900061375,A01
2009,200900061399,A01
2009,200900061467,B01
2009,200900061521,A01
2009,200900061547,A01
2009,200900061550,A01
2009,200900061643,C01
2009,200900061655,A01
2009,200900061717,A01
2009,200900061772,A01
2009,200900061774,A01
2009,200900061785,B01
2009,200900061786,A01
2009,200900061792,A01
2009,200900061870,A01
2009,200900061876,A01
2009,200900061877,B01
2009,200900061929,B01
2009,200900061959,B01
2009,200900061968,A01
2009,200900062089,A01
2009,200900062103,B01
2009,200900062130,A01
2009,200900062140,B01
2009,200900062146,A01
2009,200900062257,A01
2009,200900062264,B01
2009,200900062340,A01
2009,200900062382,Z01
2009,200900062389,A01
2009,200900062393,A01
2009,200900062394,B01
2009,200900062411,A01
2009,200900062487,A01
2009,200900062512,B01
2009,200900062575,A01
2009,200900062633,Z03
2009,200900062657,A01
2009,200900062668,A01
2009,200900062679,A01
2009,200900062686,B01
2009,200900062724,B01
2009,200900062822,C01
2009,200900062910,A01
2009,200900062926,B01
2009,200900062932,B01
2009,200900062957,A01
2009,200900063081,A01
2009,200900063117,B01
2009,200900063127,C01
2009,200900063167,A01
2009,200900063200,A01
2009,200900063248,A01
2009,200900063267,A01
2009,200900063331,A01
2009,200900063346,B01
2009,200900063414,A01
2009,200900063433,A01
2009,200900063490,B01
2009,200900063516,A01
2009,200900063528,A01
2009,200900063544,A01
2009,200900063642,B01
2009,200900063677,A01
2009,200900063726,A01
2009,200900063854,C01
2009,200900063866,A01
2009,200900063867,A01
2009,200900063868,A01
2009,200900063873,C01
2009,200900063912,A01
2009,200900063948,A01
2009,200900064001,A01
2009,200900064036,B01
2009,200900064038,B01
2009,200900064042,B01
2009,200900064066,A01
2009,200900064112,B01
2009,200900064156,A01
2009,200900064247,B01
2009,200900064305,B01
2009,200900064309,A01
2009,200900064310,A01
2009,200900064426,A01
2009,200900064430,B01
2009,200900064506,A01
2009,200900064567,A01
2009,200900064575,B01
2009,200900064640,A01
2009,200900064648,A01
2009,200900064662,A01
2009,200900064835,A01
2009,200900064974,A01
2009,200900064975,A01
2009,200900065000,A01
2009,200900065073,A01
2009,200900065098,A01
2009,200900065116,B01
2009,200900065261,B01
2009,200900065286,A01
2009,200900065292,B01
2009,200900065302,A01
2009,200900065397,A01
2009,200900065435,B01
2009,200900065460,A01
2009,200900065464,A01
2009,200900065487,B01
2009,200900065524,A01
2009,200900065557,B01
2009,200900065558,A01
2009,200900065566,B01
2009,200900065619,B01
2009,200900065620,A01
2009,200900065646,Z02
2009,200900065654,Z02
2009,200900065675,A01
2009,200900065877,A01
2009,200900065918,Z01
2009,200900065947,Z01
2009,200900065962,B01
2009,200900066017,Z01
2009,200900066043,Z01
2009,200900066126,A01
2009,200900066190,Z01
2009,200900066211,Z01
2009,200900066213,Z01
2009,200900066281,Z01
2009,200900066411,Z01
2009,200900066434,A01
2009,200900066525,A01
2009,200900066541,B01
2009,200900066807,B02
2009,200900066931,B01
2009,200900066934,A01
2009,200900066937,B01
2009,200900066938,B01
2009,200900066974,A01
2009,200900066980,B01
2009,200900067003,A01
2009,200900067026,B01
2009,200900067031,A01
2009,200900067063,A01
2009,200900067256,C01
2009,200900067284,A01
2009,200900067364,A01
2009,200900067393,A01
2009,200900067402,B01
2009,200900067431,B01
2009,200900067567,B01
2009,200900067622,A01
2009,200900067642,A01
2009,200900067663,B01
2009,200900067725,C01
2009,200900067817,C01
2009,200900067825,C01
2009,200900067827,A01
2009,200900067986,A01
2009,200900068015,A01
2009,200900068022,A01
2009,200900068035,A01
2009,200900068059,A01
2009,200900068123,B01
2009,200900068132,A01
2009,200900068180,A01
2009,200900068226,B01
2009,200900068235,B01
2009,200900068262,A01
2009,200900068393,A01
2009,200900068538,A01
2009,200900068556,C01
2009,200900068610,B01
2009,200900068633,B01
2009,200900068638,A01
2009,200900068649,A01
2009,200900068654,A01
2009,200900068664,A01
2009,200900068706,A01
2009,200900068812,B01
2009,200900068838,A01
2009,200900068866,B01
2009,200900068872,A01
2009,200900068873,A01
2009,200900068879,C01
2009,200900068894,A01
2009,200900068932,B01
2009,200900068968,A01
2009,200900069015,A01
2009,200900069055,B01
2009,200900069136,A01
2009,200900069139,B01
2009,200900069172,A01
2009,200900069178,A01
2009,200900069195,A01
2009,200900069223,A01
2009,200900069239,A01
2009,200900069246,A01
2009,200900069282,A01
2009,200900069286,B01
2009,200900069291,A01
2009,200900069292,A01
2009,200900069300,A01
2009,200900069332,B01
2009,200900069344,B01
2009,200900069347,A01
2009,200900069354,D01
2009,200900069359,B01
2009,200900069362,B01
2009,200900069410,A01
2009,200900069417,A01
2009,200900069486,A01
2009,200900069504,B01
2009,200900069511,B01
2009,200900069515,B01
2009,200900069564,A01
2009,200900069589,A01
2009,200900069649,B01
2009,200900069677,A01
2009,200900069680,B01
2009,200900069684,A01
2009,200900069691,B01
2009,200900069749,B01
2009,200900069771,C01
2009,200900069778,B01
2009,200900069808,A01
2009,200900069832,B01
2009,200900069840,C01
2009,200900069904,B01
2009,200900069934,A01
2009,200900069953,B01
2009,200900069959,C01
2009,200900069964,B01
2009,200900069983,B01
2009,200900070001,B01
2009,200900070003,A01
2009,200900070031,A01
2009,200900070042,A01
2009,200900070166,A01
2009,200900070168,B01
2009,200900070278,B01
2009,200900070307,A01
2009,200900070386,A01
2009,200900070435,B01
2009,200900070440,B01
2009,200900070471,A01
2009,200900070545,A01
2009,200900070869,A01
2009,200900070925,Z01
2009,200900070940,A01
2009,200900071048,A01
2009,200900071069,B01
2009,200900071082,Z01
2009,200900071088,B01
2009,200900071266,Z01
2009,200900071271,Z01
2009,200900071305,Z01
2009,200900071404,B01
2009,200900071426,Z01
2009,200900071481,B01
2009,200900071491,B01
2009,200900071512,A01
2009,200900071557,A01
2009,200900071600,B01
2009,200900071618,A01
2009,200900071672,B01
2009,200900071692,A01
2009,200900071700,A01
2009,200900071711,A01
2009,200900071712,A01
2009,200900071735,A01
2009,200900071747,A01
2009,200900071882,A01
2009,200900071884,B01
2009,200900071885,A01
2009,200900071961,B01
2009,200900071971,A01
2009,200900071976,A01
2009,200900072130,A01
2009,200900072218,E01
2009,200900072294,A01
2009,200900072298,A01
2009,200900072645,B01
2009,200900073085,A01
2009,200900073236,Z01
2009,200900073263,A01
2009,200900073266,A01
2009,200900073333,B01
2009,200900073365,B01
2009,200900073467,A01
2009,200900073494,A01
2009,200900073501,A01
2009,200900073508,B01
2009,200900073521,B02
2009,200900073547,B01
2009,200900073567,B01
2009,200900073598,A01
2009,200900073611,B01
2009,200900073773,B01
2009,200900073825,A01
2009,200900073898,A01
2009,200900074051,B01
2009,200900074087,A01
2009,200900074183,A01
2009,200900074259,A01
2009,200900074274,A01
2009,200900074371,A01
2009,200900074487,A01
2009,200900074497,B01
2009,200900074541,B01
2009,200900074585,B01
2009,200900074594,A01
2009,200900074636,A01
2009,200900074683,A01
2010,201000000738,B02
2010,201000000957,A01
2010,201000000960,B02
2010,201000001391,A01
2010,201000002096,A01
2010,201000002820,Z01
2010,201000002886,Z01
2010,201000003654,Z01
2010,201000003661,A01
2010,201000004008,A01
2010,201000004128,B02
2010,201000004404,B02
2010,201000004886,A01
2010,201000005706,A01
2010,201000005998,B02
2010,201000006929,B02
2010,201000006981,B02
2010,201000007089,A01
2010,201000007834,A01
2010,201000008304,B02
2010,201000009421,Z01
2010,201000009454,Z01
2010,201000009473,Z01
2010,201000009485,Z01
2010,201000010050,A01
2010,201000010062,B02
2010,201000010093,A02
2010,201000010357,A01
2010,201000010389,B01
2010,201000010494,C03
2010,201000010710,B01
2010,201000010745,B02
2010,201000010988,A01
2010,201000011177,A02
2010,201000011513,A01
2010,201000011725,A02
2010,201000011756,B02
2010,201000011907,A01
2010,201000011922,A01
2010,201000012271,A01
2010,201000012448,A01
2010,201000012812,B02
2010,201000013177,B02
2010,201000013877,A01
2010,201000013893,Z01
2010,201000014163,Z02
2010,201000014182,Z02
2010,201000014342,A01
2010,201000014517,Z02
2010,201000015269,Z01
2010,201000015290,Z01
2010,201000015307,Z01
2010,201000015313,A01
2010,201000015455,Z01
2010,201000015516,Z01
2010,201000015550,Z01
2010,201000015556,A01
2010,201000015685,A01
2010,201000015701,B01
2010,201000015703,Z01
2010,201000015847,Z01
2010,201000015880,A01
2010,201000015917,Z01
2010,201000015921,Z01
2010,201000015978,Z01
2010,201000015996,Z01
2010,201000016005,B01
2010,201000016037,Z01
2010,201000016059,Z01
2010,201000016082,Z01
2010,201000016088,Z01
2010,201000016109,Z01
2010,201000016136,Z01
2010,201000016194,Z01
2010,201000016201,Z01
2010,201000016210,Z01
2010,201000016213,Z01
2010,201000016262,Z01
2010,201000016276,Z01
2010,201000016298,Z01
2010,201000016329,Z01
2010,201000016358,A01
2010,201000016418,A01
2010,201000016597,Z01
2010,201000016638,Z01
2010,201000016757,Z01
2010,201000016791,Z01
2010,201000016795,Z01
2010,201000016921,A01
2010,201000016943,Z01
2010,201000017022,Z01
2010,201000017031,Z01
2010,201000017035,Z01
2010,201000017056,Z01
2010,201000017087,Z01
2010,201000017117,Z01
2010,201000017262,Z01
2010,201000017280,A01
2010,201000017316,A01
2010,201000017331,Z01
2010,201000017437,A01
2010,201000017441,A01
2010,201000017769,Z02
2010,201000018708,A01
2010,201000018970,Z01
2010,201000018988,A01
2010,201000018993,B01
2010,201000019025,Z01
2010,201000019031,Z01
2010,201000019305,Z01
2010,201000019415,Z01
2010,201000019416,A02
2010,201000019492,A01
2010,201000019726,B01
2010,201000019733,Z01
2010,201000019828,A01
2010,201000019850,A01
2010,201000019871,Z01
2010,201000019937,Z01
2010,201000020019,Z01
2010,201000020024,Z01
2010,201000020053,Z01
2010,201000020091,A01
2010,201000020114,Z01
2010,201000020135,A01
2010,201000020142,Z01
2010,201000020149,A01
2010,201000020177,Z01
2010,201000020199,Z01
2010,201000020203,A01
2010,201000020224,B01
2010,201000020237,A01
2010,201000020255,A01
2010,201000020287,Z01
2010,201000020332,Z01
2010,201000020335,A01
2010,201000020337,A01
2010,201000020338,A01
2010,201000020339,Z01
2010,201000020340,Z01
2010,201000020341,Z01
2010,201000020363,Z01
2010,201000020369,A01
2010,201000020375,Z01
2010,201000020398,Z01
2010,201000020423,Z01
2010,201000020436,Z01
2010,201000020480,Z01
2010,201000020482,Z01
2010,201000020495,A01
2010,201000020517,Z01
2010,201000020539,Z01
2010,201000020558,Z01
2010,201000020560,Z01
2010,201000020564,Z01
2010,201000020592,Z01
2010,201000020596,Z01
2010,201000020598,Z01
2010,201000020609,Z01
2010,201000020611,Z01
2010,201000020613,Z01
2010,201000020625,Z01
2010,201000020626,Z01
2010,201000020643,Z01
2010,201000020659,Z01
2010,201000020687,Z01
2010,201000020688,Z01
2010,201000020692,Z01
2010,201000020708,Z01
2010,201000020709,Z01
2010,201000020710,Z01
2010,201000020712,Z01
2010,201000020714,Z01
2010,201000020720,Z01
2010,201000020744,Z01
2010,201000020754,Z01
2010,201000020774,Z01
2010,201000020782,Z01
2010,201000020783,Z01
2010,201000020794,Z01
2010,201000020795,Z01
2010,201000020816,Z01
2010,201000020826,Z01
2010,201000020836,Z01
2010,201000020872,Z01
2010,201000020873,Z01
2010,201000020882,Z01
2010,201000020883,Z01
2010,201000020884,Z01
2010,201000020906,Z01
2010,201000020916,Z01
2010,201000020918,Z01
2010,201000020920,Z01
2010,201000020928,Z01
2010,201000020958,Z01
2010,201000020960,Z01
2010,201000020962,Z01
2010,201000020963,A01
2010,201000020968,Z01
2010,201000020969,Z01
2010,201000020988,A01
2010,201000021012,Z01
2010,201000021013,Z01
2010,201000021014,Z01
2010,201000021015,Z01
2010,201000021016,Z01
2010,201000021017,Z01
2010,201000021028,Z01
2010,201000021037,Z01
2010,201000021069,Z01
2010,201000021072,Z01
2010,201000021081,Z01
2010,201000021098,A01
2010,201000021103,Z01
2010,201000021115,A01
2010,201000021117,Z01
2010,201000021120,Z01
2010,201000021128,A01
2010,201000021132,Z01
2010,201000021138,Z01
2010,201000021159,Z01
2010,201000021163,Z01
2010,201000021176,Z01
2010,201000021205,Z01
2010,201000021214,Z01
2010,201000021215,Z01
2010,201000021216,Z01
2010,201000021217,Z01
2010,201000021233,Z01
2010,201000021234,Z01
2010,201000021235,Z01
2010,201000021265,Z01
2010,201000021298,Z01
2010,201000021318,Z01
2010,201000021355,Z01
2010,201000021356,Z01
2010,201000021357,Z01
2010,201000021385,A01
2010,201000021386,Z01
2010,201000021387,Z01
2010,201000021429,Z01
2010,201000021437,Z01
2010,201000021438,Z01
2010,201000021474,Z01
2010,201000021481,Z01
2010,201000021482,Z01
2010,201000021517,Z01
2010,201000021518,Z01
2010,201000021526,Z01
2010,201000021534,Z01
2010,201000021535,Z01
2010,201000021537,Z01
2010,201000021546,Z01
2010,201000021556,A01
2010,201000021557,Z01
2010,201000021607,A01
2010,201000021608,Z01
2010,201000021609,Z01
2010,201000021610,Z01
2010,201000021616,Z01
2010,201000021660,Z01
2010,201000021661,Z01
2010,201000021662,Z01
2010,201000021672,Z01
2010,201000021694,Z01
2010,201000021711,Z01
2010,201000021716,A01
2010,201000021730,A01
2010,201000021753,Z01
2010,201000021757,Z01
2010,201000021758,Z01
2010,201000021759,Z01
2010,201000021765,Z01
2010,201000021776,Z01
2010,201000021792,Z01
2010,201000021797,Z01
2010,201000021802,Z01
2010,201000021808,Z01
2010,201000021814,Z01
2010,201000021839,Z01
2010,201000021840,Z01
2010,201000021841,Z01
2010,201000021854,A01
2010,201000021856,A01
2010,201000021857,Z01
2010,201000021858,A01
2010,201000021874,Z01
2010,201000021875,Z01
2010,201000021878,Z01
2010,201000021895,Z01
2010,201000021896,Z01
2010,201000021897,Z01
2010,201000021901,Z01
